data_name,model,seq_len,n_layers,d_model,n_heads,d_ff,factor,seg_len,acc,model_params,model_size (MB)
UWaveGestureLibrary,Crossformer,315,1,64,4,128,3,24,0.84375,332856,2.56
UWaveGestureLibrary,Crossformer,315,1,64,4,128,3,12,0.853125,355488,2.64
UWaveGestureLibrary,Crossformer,315,1,64,4,128,3,6,0.84375,404244,2.83
UWaveGestureLibrary,Crossformer,315,1,64,4,64,10,24,0.825,289592,2.39
UWaveGestureLibrary,Crossformer,315,1,64,4,64,10,12,0.834375,318048,2.5
UWaveGestureLibrary,Crossformer,315,1,64,4,64,10,6,0.84375,378452,2.73
UWaveGestureLibrary,Crossformer,315,1,64,4,64,3,24,0.84375,283320,2.37
UWaveGestureLibrary,Crossformer,315,1,64,4,64,3,12,0.834375,305952,2.45
UWaveGestureLibrary,Crossformer,315,1,64,4,64,3,6,0.8375,354708,2.64
UWaveGestureLibrary,Crossformer,315,1,32,4,512,10,24,0.84375,270584,1.71
UWaveGestureLibrary,Crossformer,315,1,32,4,512,10,12,0.83125,284800,1.76
UWaveGestureLibrary,Crossformer,315,1,32,4,512,10,6,0.84375,314996,1.88
UWaveGestureLibrary,Crossformer,315,1,32,4,512,3,24,0.8375,267448,1.7
UWaveGestureLibrary,Crossformer,315,1,32,4,512,3,12,0.834375,278752,1.74
UWaveGestureLibrary,Crossformer,315,1,32,4,512,3,6,0.85625,303124,1.83
UWaveGestureLibrary,Crossformer,315,1,32,4,256,10,24,0.846875,170744,1.33
UWaveGestureLibrary,Crossformer,315,1,32,4,256,10,12,0.834375,184960,1.38
UWaveGestureLibrary,Crossformer,315,1,32,4,256,10,6,0.846875,215156,1.5
UWaveGestureLibrary,Crossformer,315,1,32,4,256,3,24,0.846875,167608,1.32
UWaveGestureLibrary,Crossformer,315,1,32,4,256,3,12,0.8375,178912,1.36
UWaveGestureLibrary,Crossformer,315,1,32,4,256,3,6,0.85,203284,1.45
UWaveGestureLibrary,Crossformer,315,1,32,4,128,10,24,0.828125,120824,1.14
UWaveGestureLibrary,Crossformer,315,1,32,4,128,10,12,0.825,135040,1.19
UWaveGestureLibrary,Crossformer,315,1,32,4,128,10,6,0.846875,165236,1.31
UWaveGestureLibrary,Crossformer,315,1,32,4,128,3,24,0.8375,117688,1.13
UWaveGestureLibrary,Crossformer,315,1,32,4,128,3,12,0.8375,128992,1.17
UWaveGestureLibrary,Crossformer,315,1,32,4,128,3,6,0.840625,153364,1.26
UWaveGestureLibrary,Crossformer,315,1,32,4,64,10,24,0.84375,95864,1.04
UWaveGestureLibrary,Crossformer,315,1,32,4,64,10,12,0.828125,110080,1.1
UWaveGestureLibrary,Crossformer,315,1,32,4,64,10,6,0.840625,140276,1.21
UWaveGestureLibrary,Crossformer,315,1,32,4,64,3,24,0.83125,92728,1.03
UWaveGestureLibrary,Crossformer,315,1,32,4,64,3,12,0.846875,104032,1.07
UWaveGestureLibrary,Crossformer,315,1,32,4,64,3,6,0.853125,128404,1.17
