data_name,model,seq_len,n_layers,d_model,n_heads,d_ff,factor,seg_len,acc,model_params,model_size (MB)
DuckDuckGeese,Crossformer,270,2,128,4,512,10,6,0.58,30281111,118.06
DuckDuckGeese,Crossformer,270,2,128,4,512,3,24,0.6,9895373,40.3
DuckDuckGeese,Crossformer,270,2,128,4,512,3,12,0.6,16954281,67.22
DuckDuckGeese,Crossformer,270,2,128,4,512,3,6,0.62,30220183,117.83
DuckDuckGeese,Crossformer,270,2,128,4,256,10,24,0.58,9253581,37.85
DuckDuckGeese,Crossformer,270,2,128,4,256,10,12,0.68,16327721,64.83
DuckDuckGeese,Crossformer,270,2,128,4,256,10,6,0.56,29623191,115.55
DuckDuckGeese,Crossformer,270,2,128,4,256,3,24,0.58,9237453,37.79
DuckDuckGeese,Crossformer,270,2,128,4,256,3,12,0.54,16296361,64.71
DuckDuckGeese,Crossformer,270,2,128,4,256,3,6,0.6,29562263,115.32
DuckDuckGeese,Crossformer,270,2,128,4,128,10,24,0.68,8924621,36.59
DuckDuckGeese,Crossformer,270,2,128,4,128,10,12,0.62,15998761,63.58
DuckDuckGeese,Crossformer,270,2,128,4,128,10,6,0.6,29294231,114.3
DuckDuckGeese,Crossformer,270,2,128,4,128,3,24,0.62,8908493,36.53
DuckDuckGeese,Crossformer,270,2,128,4,128,3,12,0.64,15967401,63.46
DuckDuckGeese,Crossformer,270,2,128,4,128,3,6,0.66,29233303,114.07
DuckDuckGeese,Crossformer,270,2,128,4,64,10,24,0.54,8760141,35.97
DuckDuckGeese,Crossformer,270,2,128,4,64,10,12,0.6,15834281,62.95
DuckDuckGeese,Crossformer,270,2,128,4,64,10,6,0.6,29129751,113.67
DuckDuckGeese,Crossformer,270,2,128,4,64,3,24,0.62,8744013,35.9
DuckDuckGeese,Crossformer,270,2,128,4,64,3,12,0.62,15802921,62.83
DuckDuckGeese,Crossformer,270,2,128,4,64,3,6,0.58,29068823,113.44
DuckDuckGeese,Crossformer,270,2,64,4,512,10,24,0.56,4630669,18.99
DuckDuckGeese,Crossformer,270,2,64,4,512,10,12,0.44,8167721,32.49
DuckDuckGeese,Crossformer,270,2,64,4,512,10,6,0.5,14815447,57.84
DuckDuckGeese,Crossformer,270,2,64,4,512,3,24,0.56,4622605,18.96
DuckDuckGeese,Crossformer,270,2,64,4,512,3,12,0.58,8152041,32.43
DuckDuckGeese,Crossformer,270,2,64,4,512,3,6,0.56,14784983,57.73
DuckDuckGeese,Crossformer,270,2,64,4,256,10,24,0.58,4300429,17.73
DuckDuckGeese,Crossformer,270,2,64,4,256,10,12,0.54,7837481,31.23
DuckDuckGeese,Crossformer,270,2,64,4,256,10,6,0.58,14485207,56.59
DuckDuckGeese,Crossformer,270,2,64,4,256,3,24,0.56,4292365,17.7
DuckDuckGeese,Crossformer,270,2,64,4,256,3,12,0.56,7821801,31.17
DuckDuckGeese,Crossformer,270,2,64,4,256,3,6,0.56,14454743,56.47
DuckDuckGeese,Crossformer,270,2,64,4,128,10,24,0.6,4135309,17.1
DuckDuckGeese,Crossformer,270,2,64,4,128,10,12,0.52,7672361,30.6
DuckDuckGeese,Crossformer,270,2,64,4,128,10,6,0.56,14320087,55.96
DuckDuckGeese,Crossformer,270,2,64,4,128,3,24,0.56,4127245,17.07
DuckDuckGeese,Crossformer,270,2,64,4,128,3,12,0.6,7656681,30.54
DuckDuckGeese,Crossformer,270,2,64,4,128,3,6,0.6,14289623,55.84
DuckDuckGeese,Crossformer,270,2,64,4,64,10,24,0.56,4052749,16.79
DuckDuckGeese,Crossformer,270,2,64,4,64,10,12,0.58,7589801,30.28
DuckDuckGeese,Crossformer,270,2,64,4,64,10,6,0.6,14237527,55.64
DuckDuckGeese,Crossformer,270,2,64,4,64,3,24,0.62,4044685,16.76
DuckDuckGeese,Crossformer,270,2,64,4,64,3,12,0.56,7574121,30.22
DuckDuckGeese,Crossformer,270,2,64,4,64,3,6,0.46,14207063,55.52
DuckDuckGeese,Crossformer,270,2,32,4,512,10,24,0.52,2236013,9.25
DuckDuckGeese,Crossformer,270,2,32,4,512,10,12,0.52,4004521,15.99
DuckDuckGeese,Crossformer,270,2,32,4,512,10,6,0.58,7328375,28.67
DuckDuckGeese,Crossformer,270,2,32,4,512,3,24,0.54,2231981,9.23
DuckDuckGeese,Crossformer,270,2,32,4,512,3,12,0.58,3996681,15.96
DuckDuckGeese,Crossformer,270,2,32,4,512,3,6,0.54,7313143,28.62
DuckDuckGeese,Crossformer,270,2,32,4,256,10,24,0.52,2069613,8.61
DuckDuckGeese,Crossformer,270,2,32,4,256,10,12,0.46,3838121,15.36
DuckDuckGeese,Crossformer,270,2,32,4,256,10,6,0.46,7161975,28.04
DuckDuckGeese,Crossformer,270,2,32,4,256,3,24,0.56,2065581,8.6
DuckDuckGeese,Crossformer,270,2,32,4,256,3,12,0.46,3830281,15.33
DuckDuckGeese,Crossformer,270,2,32,4,256,3,6,0.54,7146743,27.98
DuckDuckGeese,Crossformer,270,2,32,4,128,10,24,0.58,1986413,8.3
DuckDuckGeese,Crossformer,270,2,32,4,128,10,12,0.58,3754921,15.04
DuckDuckGeese,Crossformer,270,2,32,4,128,10,6,0.52,7078775,27.72
DuckDuckGeese,Crossformer,270,2,32,4,128,3,24,0.58,1982381,8.28
DuckDuckGeese,Crossformer,270,2,32,4,128,3,12,0.6,3747081,15.01
DuckDuckGeese,Crossformer,270,2,32,4,128,3,6,0.58,7063543,27.66
DuckDuckGeese,Crossformer,270,2,32,4,64,10,24,0.56,1944813,8.14
DuckDuckGeese,Crossformer,270,2,32,4,64,10,12,0.56,3713321,14.88
DuckDuckGeese,Crossformer,270,2,32,4,64,10,6,0.56,7037175,27.56
DuckDuckGeese,Crossformer,270,2,32,4,64,3,24,0.58,1940781,8.12
DuckDuckGeese,Crossformer,270,2,32,4,64,3,12,0.6,3705481,14.85
DuckDuckGeese,Crossformer,270,2,32,4,64,3,6,0.56,7021943,27.5
DuckDuckGeese,Crossformer,270,1,256,4,512,10,24,0.64,29584437,117.81
DuckDuckGeese,Crossformer,270,1,256,4,512,10,12,0.72,52328477,204.57
DuckDuckGeese,Crossformer,270,1,256,4,512,10,6,0.62,97830417,378.14
DuckDuckGeese,Crossformer,270,1,256,4,512,3,24,0.6,29562933,117.72
DuckDuckGeese,Crossformer,270,1,256,4,512,3,12,0.58,52287261,204.41
DuckDuckGeese,Crossformer,270,1,256,4,512,3,6,0.62,97749777,377.84
DuckDuckGeese,Crossformer,270,1,256,4,256,10,24,0.7,28796469,114.8
DuckDuckGeese,Crossformer,270,1,256,4,256,10,12,0.64,51540509,201.56
DuckDuckGeese,Crossformer,270,1,256,4,256,10,6,0.58,97042449,375.14
DuckDuckGeese,Crossformer,270,1,256,4,256,3,24,0.66,28774965,114.72
DuckDuckGeese,Crossformer,270,1,256,4,256,3,12,0.72,51499293,201.4
DuckDuckGeese,Crossformer,270,1,256,4,256,3,6,0.68,96961809,374.83
DuckDuckGeese,Crossformer,270,1,256,4,128,10,24,0.62,28402485,113.3
DuckDuckGeese,Crossformer,270,1,256,4,128,10,12,0.52,51146525,200.06
DuckDuckGeese,Crossformer,270,1,256,4,128,10,6,0.62,96648465,373.63
DuckDuckGeese,Crossformer,270,1,256,4,128,3,24,0.66,28380981,113.21
DuckDuckGeese,Crossformer,270,1,256,4,128,3,12,0.62,51105309,199.9
DuckDuckGeese,Crossformer,270,1,256,4,128,3,6,0.64,96567825,373.33
DuckDuckGeese,Crossformer,270,1,256,4,64,10,24,0.64,28205493,112.54
DuckDuckGeese,Crossformer,270,1,256,4,64,10,12,0.66,50949533,199.31
DuckDuckGeese,Crossformer,270,1,256,4,64,10,6,0.64,96451473,372.88
DuckDuckGeese,Crossformer,270,1,256,4,64,3,24,0.64,28183989,112.46
DuckDuckGeese,Crossformer,270,1,256,4,64,3,12,0.58,50908317,199.15
DuckDuckGeese,Crossformer,270,1,256,4,64,3,6,0.64,96370833,372.58
DuckDuckGeese,Crossformer,270,1,128,4,512,10,24,0.64,14007349,55.94
DuckDuckGeese,Crossformer,270,1,128,4,512,10,12,0.64,25379357,99.32
DuckDuckGeese,Crossformer,270,1,128,4,512,10,6,0.66,48130321,186.11
DuckDuckGeese,Crossformer,270,1,128,4,512,3,24,0.62,13996597,55.9
DuckDuckGeese,Crossformer,270,1,128,4,512,3,12,0.54,25358749,99.24
DuckDuckGeese,Crossformer,270,1,128,4,512,3,6,0.6,48090001,185.96
DuckDuckGeese,Crossformer,270,1,128,4,256,10,24,0.62,13612597,54.44
DuckDuckGeese,Crossformer,270,1,128,4,256,10,12,0.64,24984605,97.82
DuckDuckGeese,Crossformer,270,1,128,4,256,10,6,0.56,47735569,184.6
DuckDuckGeese,Crossformer,270,1,128,4,256,3,24,0.64,13601845,54.39
DuckDuckGeese,Crossformer,270,1,128,4,256,3,12,0.7,24963997,97.74
DuckDuckGeese,Crossformer,270,1,128,4,256,3,6,0.64,47695249,184.45
DuckDuckGeese,Crossformer,270,1,128,4,128,10,24,0.64,13415221,53.68
DuckDuckGeese,Crossformer,270,1,128,4,128,10,12,0.68,24787229,97.06
DuckDuckGeese,Crossformer,270,1,128,4,128,10,6,0.62,47538193,183.85
DuckDuckGeese,Crossformer,270,1,128,4,128,3,24,0.66,13404469,53.64
DuckDuckGeese,Crossformer,270,1,128,4,128,3,12,0.68,24766621,96.98
DuckDuckGeese,Crossformer,270,1,128,4,128,3,6,0.6,47497873,183.7
DuckDuckGeese,Crossformer,270,1,128,4,64,10,24,0.7,13316533,53.31
DuckDuckGeese,Crossformer,270,1,128,4,64,10,12,0.66,24688541,96.69
DuckDuckGeese,Crossformer,270,1,128,4,64,10,6,0.6,47439505,183.48
DuckDuckGeese,Crossformer,270,1,128,4,64,3,24,0.6,13305781,53.27
DuckDuckGeese,Crossformer,270,1,128,4,64,3,12,0.7,24667933,96.61
