data_name,model,seq_len,n_layers,d_model,n_heads,d_ff,downsampling_method,downsampling_layers,downsampling_window,top_k,acc,model_params,model_size
ArticularyWordRecognition,TimeMixerPP,144,4,64,8,64,conv,1,2,2,0.98,19103512,72.99
ArticularyWordRecognition,TimeMixerPP,144,4,64,8,32,conv,1,2,3,0.98,9697048,37.1
ArticularyWordRecognition,TimeMixerPP,144,4,64,8,32,conv,1,2,2,0.98,9697048,37.1
ArticularyWordRecognition,TimeMixerPP,144,4,64,8,16,conv,1,2,3,0.9833333333333333,4993816,19.16
ArticularyWordRecognition,TimeMixerPP,144,4,64,8,16,conv,1,2,2,0.9833333333333333,4993816,19.16
ArticularyWordRecognition,TimeMixerPP,144,4,32,8,64,conv,1,2,3,0.9866666666666667,9556280,36.57
ArticularyWordRecognition,TimeMixerPP,144,4,32,8,64,conv,1,2,2,0.9866666666666667,9556280,36.57
ArticularyWordRecognition,TimeMixerPP,144,4,32,8,32,conv,1,2,3,0.9766666666666667,4852024,18.62
ArticularyWordRecognition,TimeMixerPP,144,4,32,8,32,conv,1,2,2,0.9766666666666667,4852024,18.62
ArticularyWordRecognition,TimeMixerPP,144,4,32,8,16,conv,1,2,3,0.98,2499896,9.65
ArticularyWordRecognition,TimeMixerPP,144,4,32,8,16,conv,1,2,2,0.98,2499896,9.65
ArticularyWordRecognition,TimeMixerPP,144,4,16,8,64,conv,1,2,3,0.9766666666666667,4788808,18.38
ArticularyWordRecognition,TimeMixerPP,144,4,16,8,64,conv,1,2,2,0.9766666666666667,4788808,18.38
ArticularyWordRecognition,TimeMixerPP,144,4,16,8,32,conv,1,2,3,0.98,2435656,9.4
ArticularyWordRecognition,TimeMixerPP,144,4,16,8,32,conv,1,2,2,0.98,2435656,9.4
ArticularyWordRecognition,TimeMixerPP,144,4,16,8,16,conv,1,2,3,0.98,1259080,4.91
ArticularyWordRecognition,TimeMixerPP,144,4,16,8,16,conv,1,2,2,0.98,1259080,4.91
ArticularyWordRecognition,TimeMixerPP,144,3,64,8,64,conv,1,2,3,0.98,14391062,54.98
ArticularyWordRecognition,TimeMixerPP,144,3,64,8,64,conv,1,2,2,0.98,14391062,54.98
ArticularyWordRecognition,TimeMixerPP,144,3,64,8,32,conv,1,2,3,0.9866666666666667,7336214,28.07
ArticularyWordRecognition,TimeMixerPP,144,3,64,8,32,conv,1,2,2,0.9866666666666667,7336214,28.07
ArticularyWordRecognition,TimeMixerPP,144,3,64,8,16,conv,1,2,3,0.9833333333333333,3808790,14.61
ArticularyWordRecognition,TimeMixerPP,144,3,64,8,16,conv,1,2,2,0.9833333333333333,3808790,14.61
ArticularyWordRecognition,TimeMixerPP,144,3,32,8,64,conv,1,2,3,0.9866666666666667,7201590,27.56
ArticularyWordRecognition,TimeMixerPP,144,3,32,8,64,conv,1,2,2,0.9866666666666667,7201590,27.56
ArticularyWordRecognition,TimeMixerPP,144,3,32,8,32,conv,1,2,3,0.9866666666666667,3673398,14.1
ArticularyWordRecognition,TimeMixerPP,144,3,32,8,32,conv,1,2,2,0.9866666666666667,3673398,14.1
ArticularyWordRecognition,TimeMixerPP,144,3,32,8,16,conv,1,2,3,0.9833333333333333,1909302,7.37
ArticularyWordRecognition,TimeMixerPP,144,3,32,8,16,conv,1,2,2,0.9833333333333333,1909302,7.37
ArticularyWordRecognition,TimeMixerPP,144,3,16,8,64,conv,1,2,3,0.9766666666666667,3611462,13.86
ArticularyWordRecognition,TimeMixerPP,144,3,16,8,64,conv,1,2,2,0.9766666666666667,3611462,13.86
