data_name,model,seq_len,n_layers,d_model,num_heads,d_ff,patch_size,patch_stride,acc,model_params,model_size (MB)
DuckDuckGeese,PatchTST,270,1,16,4,256,68,34,0.26,763941,3.23
DuckDuckGeese,PatchTST,270,1,16,4,128,7,4,0.26,7214741,27.84
DuckDuckGeese,PatchTST,270,1,16,4,128,14,7,0.2,4094453,15.93
DuckDuckGeese,PatchTST,270,1,16,4,128,21,11,0.22,2588165,10.19
DuckDuckGeese,PatchTST,270,1,16,4,128,27,14,0.24,2050261,8.14
DuckDuckGeese,PatchTST,270,1,16,4,128,41,21,0.22,1297285,5.26
DuckDuckGeese,PatchTST,270,1,16,4,128,54,27,0.24,1082293,4.44
DuckDuckGeese,PatchTST,270,1,16,4,128,68,34,0.24,759717,3.21
DuckDuckGeese,PatchTST,270,1,16,4,64,7,4,0.24,7212629,27.83
DuckDuckGeese,PatchTST,270,1,16,4,64,14,7,0.24,4092341,15.93
DuckDuckGeese,PatchTST,270,1,16,4,64,21,11,0.24,2586053,10.18
DuckDuckGeese,PatchTST,270,1,16,4,64,27,14,0.34,2048149,8.13
DuckDuckGeese,PatchTST,270,1,16,4,64,41,21,0.22,1295173,5.26
DuckDuckGeese,PatchTST,270,1,16,4,64,54,27,0.24,1080181,4.44
DuckDuckGeese,PatchTST,270,1,16,4,64,68,34,0.26,757605,3.2
