data_name,model,seq_len,n_layers,d_model,inception_filters,inception_num_kernels,top_k,acc,model_params,model_size (MB)
JapaneseVowels,TimesNet,29,2,64,64,6,2,0.972972972972973,4706761,19.19
JapaneseVowels,TimesNet,29,2,64,64,4,2,0.972972972972973,1396681,6.56
JapaneseVowels,TimesNet,29,2,64,64,6,1,0.9783783783783784,4706761,19.19
JapaneseVowels,TimesNet,29,2,64,64,4,1,0.9702702702702702,1396681,6.56
JapaneseVowels,TimesNet,29,2,32,128,6,3,0.9621621621621622,4697449,18.55
JapaneseVowels,TimesNet,29,2,32,128,4,3,0.9594594594594594,1387241,5.92
JapaneseVowels,TimesNet,29,2,32,128,6,2,0.9621621621621622,4697449,18.55
JapaneseVowels,TimesNet,29,2,32,128,4,2,0.9621621621621622,1387241,5.92
JapaneseVowels,TimesNet,29,2,32,128,6,1,0.9702702702702702,4697449,18.55
JapaneseVowels,TimesNet,29,2,32,128,4,1,0.9648648648648649,1387241,5.92
JapaneseVowels,TimesNet,29,2,32,64,6,3,0.9756756756756757,2353769,9.61
JapaneseVowels,TimesNet,29,2,32,64,4,3,0.972972972972973,698601,3.29
JapaneseVowels,TimesNet,29,2,32,64,6,2,0.9702702702702702,2353769,9.61
JapaneseVowels,TimesNet,29,2,32,64,4,2,0.9756756756756757,698601,3.29
JapaneseVowels,TimesNet,29,2,32,64,6,1,0.972972972972973,2353769,9.61
JapaneseVowels,TimesNet,29,2,32,64,4,1,0.972972972972973,698601,3.29
JapaneseVowels,TimesNet,29,2,32,32,6,3,0.9756756756756757,1181929,5.14
JapaneseVowels,TimesNet,29,2,32,32,4,3,0.9756756756756757,354281,1.98
JapaneseVowels,TimesNet,29,2,32,32,6,2,0.9702702702702702,1181929,5.14
JapaneseVowels,TimesNet,29,2,32,32,4,2,0.972972972972973,354281,1.98
JapaneseVowels,TimesNet,29,2,32,32,6,1,0.9783783783783784,1181929,5.14
JapaneseVowels,TimesNet,29,2,32,32,4,1,0.9648648648648649,354281,1.98
JapaneseVowels,TimesNet,29,2,16,64,6,3,0.9675675675675676,1177273,4.82
JapaneseVowels,TimesNet,29,2,16,64,4,3,0.9648648648648649,349561,1.65
JapaneseVowels,TimesNet,29,2,16,64,6,2,0.9675675675675676,1177273,4.82
JapaneseVowels,TimesNet,29,2,16,64,4,2,0.9648648648648649,349561,1.65
JapaneseVowels,TimesNet,29,2,16,64,6,1,0.972972972972973,1177273,4.82
JapaneseVowels,TimesNet,29,2,16,64,4,1,0.9702702702702702,349561,1.65
JapaneseVowels,TimesNet,29,2,16,32,6,3,0.9783783783783784,591161,2.58
JapaneseVowels,TimesNet,29,2,16,32,4,3,0.9513513513513514,177273,1.0
JapaneseVowels,TimesNet,29,2,16,32,6,2,0.9783783783783784,591161,2.58
JapaneseVowels,TimesNet,29,2,16,32,4,2,0.9513513513513514,177273,1.0
JapaneseVowels,TimesNet,29,2,16,32,6,1,0.9648648648648649,591161,2.58
JapaneseVowels,TimesNet,29,2,16,32,4,1,0.9594594594594594,177273,1.0
JapaneseVowels,TimesNet,29,2,16,16,6,3,0.9675675675675676,298105,1.46
JapaneseVowels,TimesNet,29,2,16,16,4,3,0.9540540540540541,91129,0.67
JapaneseVowels,TimesNet,29,2,16,16,6,2,0.9648648648648649,298105,1.46
JapaneseVowels,TimesNet,29,2,16,16,4,2,0.9513513513513514,91129,0.67
JapaneseVowels,TimesNet,29,2,16,16,6,1,0.9621621621621622,298105,1.46
JapaneseVowels,TimesNet,29,2,16,16,4,1,0.9594594594594594,91129,0.67
JapaneseVowels,TimesNet,29,2,8,64,6,3,0.9378378378378378,589025,2.42
JapaneseVowels,TimesNet,29,2,8,64,4,3,0.9540540540540541,175041,0.83
JapaneseVowels,TimesNet,29,2,8,64,6,2,0.9432432432432433,589025,2.42
JapaneseVowels,TimesNet,29,2,8,64,4,2,0.9243243243243243,175041,0.83
JapaneseVowels,TimesNet,29,2,8,64,6,1,0.9243243243243243,589025,2.42
JapaneseVowels,TimesNet,29,2,8,64,4,1,0.9216216216216216,175041,0.83
JapaneseVowels,TimesNet,29,2,8,32,6,3,0.9486486486486486,295777,1.3
JapaneseVowels,TimesNet,29,2,8,32,4,3,0.9108108108108108,88769,0.5
JapaneseVowels,TimesNet,29,2,8,32,6,2,0.9513513513513514,295777,1.3
JapaneseVowels,TimesNet,29,2,8,32,4,2,0.9081081081081082,88769,0.5
JapaneseVowels,TimesNet,29,2,8,32,6,1,0.9486486486486486,295777,1.3
JapaneseVowels,TimesNet,29,2,8,32,4,1,0.8783783783783784,88769,0.5
JapaneseVowels,TimesNet,29,2,8,16,6,3,0.9378378378378378,149153,0.74
JapaneseVowels,TimesNet,29,2,8,16,4,3,0.9378378378378378,45633,0.34
JapaneseVowels,TimesNet,29,2,8,16,6,2,0.9297297297297298,149153,0.74
JapaneseVowels,TimesNet,29,2,8,16,4,2,0.9243243243243243,45633,0.34
JapaneseVowels,TimesNet,29,2,8,16,6,1,0.9216216216216216,149153,0.74
JapaneseVowels,TimesNet,29,2,8,16,4,1,0.9297297297297298,45633,0.34
