data_name,model,seq_len,d_model,n_heads,e_layers,d_layers,d_ff,top_k,acc,model_params,model_size (MB)
Epilepsy,ETSformer,206,512,8,1,1,1024,4,0.8623188405797102,2008608,17.44
Epilepsy,ETSformer,206,512,8,1,1,1024,3,0.8768115942028986,2008608,17.44
Epilepsy,ETSformer,206,512,8,1,1,1024,2,0.8840579710144928,2008608,17.44
Epilepsy,ETSformer,206,512,8,1,1,1024,1,0.8768115942028986,2008608,17.44
Epilepsy,ETSformer,206,512,8,1,1,512,4,0.855072463768116,1484320,15.44
Epilepsy,ETSformer,206,512,8,1,1,512,3,0.8623188405797102,1484320,15.44
Epilepsy,ETSformer,206,512,8,1,1,512,2,0.8623188405797102,1484320,15.44
Epilepsy,ETSformer,206,512,8,1,1,512,1,0.8623188405797102,1484320,15.44
Epilepsy,ETSformer,206,512,8,1,1,256,4,0.855072463768116,1222176,14.44
Epilepsy,ETSformer,206,512,8,1,1,256,3,0.8478260869565217,1222176,14.44
Epilepsy,ETSformer,206,512,8,1,1,256,2,0.8695652173913043,1222176,14.44
Epilepsy,ETSformer,206,512,8,1,1,256,1,0.8695652173913043,1222176,14.44
Epilepsy,ETSformer,206,512,8,1,1,128,4,0.8623188405797102,1091104,13.94
Epilepsy,ETSformer,206,512,8,1,1,128,3,0.8623188405797102,1091104,13.94
Epilepsy,ETSformer,206,512,8,1,1,128,2,0.8695652173913043,1091104,13.94
Epilepsy,ETSformer,206,512,8,1,1,128,1,0.8623188405797102,1091104,13.94
Epilepsy,ETSformer,206,512,8,1,1,64,4,0.855072463768116,1025568,13.69
Epilepsy,ETSformer,206,512,8,1,1,64,3,0.8405797101449275,1025568,13.69
Epilepsy,ETSformer,206,512,8,1,1,64,2,0.8623188405797102,1025568,13.69
Epilepsy,ETSformer,206,512,8,1,1,64,1,0.8623188405797102,1025568,13.69
Epilepsy,ETSformer,206,256,8,1,1,2048,4,0.8623188405797102,1397536,10.22
Epilepsy,ETSformer,206,256,8,1,1,2048,3,0.8623188405797102,1397536,10.22
Epilepsy,ETSformer,206,256,8,1,1,2048,2,0.8768115942028986,1397536,10.22
Epilepsy,ETSformer,206,256,8,1,1,2048,1,0.8695652173913043,1397536,10.22
Epilepsy,ETSformer,206,256,8,1,1,1024,4,0.8695652173913043,873248,8.22
Epilepsy,ETSformer,206,256,8,1,1,1024,3,0.8695652173913043,873248,8.22
Epilepsy,ETSformer,206,256,8,1,1,1024,2,0.8768115942028986,873248,8.22
Epilepsy,ETSformer,206,256,8,1,1,1024,1,0.8840579710144928,873248,8.22
Epilepsy,ETSformer,206,256,8,1,1,512,4,0.8768115942028986,611104,7.22
Epilepsy,ETSformer,206,256,8,1,1,512,3,0.8695652173913043,611104,7.22
Epilepsy,ETSformer,206,256,8,1,1,512,2,0.8695652173913043,611104,7.22
Epilepsy,ETSformer,206,256,8,1,1,512,1,0.8768115942028986,611104,7.22
Epilepsy,ETSformer,206,256,8,1,1,256,4,0.8695652173913043,480032,6.72
Epilepsy,ETSformer,206,256,8,1,1,256,3,0.8623188405797102,480032,6.72
Epilepsy,ETSformer,206,256,8,1,1,256,2,0.8768115942028986,480032,6.72
