data_name,model,seq_len,d_model,n_layers,large_kernel_size,small_kernel_size,ffn_ratio,patch_size,patch_stride,acc,model_params,model_size (MB)
PhonemeSpectra,ModernTCN,217,256,2,9,5,2,22,11,0.12376975842529078,5060007,19.4
PhonemeSpectra,ModernTCN,217,256,2,9,5,2,33,17,0.12436623918878616,4622119,17.73
PhonemeSpectra,ModernTCN,217,256,2,9,5,2,44,22,0.12496271995228155,4513703,17.31
PhonemeSpectra,ModernTCN,217,256,2,9,5,2,55,28,0.12108559498956159,4405287,16.9
PhonemeSpectra,ModernTCN,217,128,2,9,5,2,6,3,0.12227855651655234,3039207,11.65
PhonemeSpectra,ModernTCN,217,128,2,9,5,2,11,6,0.13212048911422605,2051111,7.88
PhonemeSpectra,ModernTCN,217,128,2,9,5,2,17,9,0.12138383537130927,1722023,6.63
PhonemeSpectra,ModernTCN,217,128,2,9,5,2,22,11,0.1288398449150015,1612519,6.21
PhonemeSpectra,ModernTCN,217,128,2,9,5,2,33,17,0.12287503728004771,1393575,5.38
PhonemeSpectra,ModernTCN,217,128,2,9,5,2,44,22,0.1207873546078139,1339367,5.17
PhonemeSpectra,ModernTCN,217,128,2,9,5,2,55,28,0.12466447957053385,1285159,4.96
PhonemeSpectra,ModernTCN,217,64,2,9,5,2,6,3,0.1234715180435431,1290247,4.96
PhonemeSpectra,ModernTCN,217,64,2,9,5,2,11,6,0.12406799880703848,796199,3.08
PhonemeSpectra,ModernTCN,217,64,2,9,5,2,17,9,0.12615568147927228,631655,2.45
PhonemeSpectra,ModernTCN,217,64,2,9,5,2,22,11,0.12734864300626306,576903,2.24
PhonemeSpectra,ModernTCN,217,64,2,9,5,2,33,17,0.12317327766179541,467431,1.82
PhonemeSpectra,ModernTCN,217,64,2,9,5,2,44,22,0.12555920071577692,440327,1.72
PhonemeSpectra,ModernTCN,217,64,2,9,5,2,55,28,0.11571726811810319,413223,1.62
PhonemeSpectra,ModernTCN,217,256,1,13,5,2,6,3,0.11691022964509394,10996519,42.01
PhonemeSpectra,ModernTCN,217,256,1,13,5,2,11,6,0.11750671040858933,7044135,26.93
PhonemeSpectra,ModernTCN,217,256,1,13,5,2,17,9,0.12436623918878616,5727783,21.91
PhonemeSpectra,ModernTCN,217,256,1,13,5,2,22,11,0.12675216224276767,5179943,19.82
PhonemeSpectra,ModernTCN,217,256,1,13,5,2,33,17,0.12168207575305696,4413991,16.9
PhonemeSpectra,ModernTCN,217,256,1,13,5,2,44,22,0.11899791231732777,4087335,15.65
PhonemeSpectra,ModernTCN,217,256,1,13,5,2,55,28,0.11989263346257083,3870503,14.82
PhonemeSpectra,ModernTCN,217,128,1,13,5,2,6,3,0.12048911422606622,4777383,18.26
PhonemeSpectra,ModernTCN,217,128,1,13,5,2,11,6,0.12257679689830003,2801191,10.72
PhonemeSpectra,ModernTCN,217,128,1,13,5,2,17,9,0.1258574410975246,2143015,8.21
PhonemeSpectra,ModernTCN,217,128,1,13,5,2,22,11,0.12198031613480466,1869095,7.17
PhonemeSpectra,ModernTCN,217,128,1,13,5,2,33,17,0.12317327766179541,1486119,5.71
PhonemeSpectra,ModernTCN,217,128,1,13,5,2,44,22,0.12108559498956159,1322791,5.08
PhonemeSpectra,ModernTCN,217,128,1,13,5,2,55,28,0.11840143155383238,1214375,4.67
PhonemeSpectra,ModernTCN,217,64,1,13,5,2,6,3,0.11959439308082315,2208487,8.45
PhonemeSpectra,ModernTCN,217,64,1,13,5,2,11,6,0.1315240083507307,1220391,4.68
PhonemeSpectra,ModernTCN,217,64,1,13,5,2,17,9,0.12913808529674917,891303,3.42
PhonemeSpectra,ModernTCN,217,64,1,13,5,2,22,11,0.12913808529674917,754343,2.9
PhonemeSpectra,ModernTCN,217,64,1,13,5,2,33,17,0.12734864300626306,562855,2.17
PhonemeSpectra,ModernTCN,217,64,1,13,5,2,44,22,0.12376975842529078,481191,1.86
PhonemeSpectra,ModernTCN,217,64,1,13,5,2,55,28,0.12287503728004771,426983,1.65
PhonemeSpectra,ModernTCN,217,32,1,13,5,2,6,3,0.12108559498956159,1059207,4.06
PhonemeSpectra,ModernTCN,217,32,1,13,5,2,11,6,0.13301521025946914,565159,2.17
PhonemeSpectra,ModernTCN,217,32,1,13,5,2,17,9,0.13748881598568446,400615,1.55
PhonemeSpectra,ModernTCN,217,32,1,13,5,2,22,11,0.12943632567849686,332135,1.29
PhonemeSpectra,ModernTCN,217,32,1,13,5,2,33,17,0.12287503728004771,236391,0.92
PhonemeSpectra,ModernTCN,217,32,1,13,5,2,44,22,0.12376975842529078,195559,0.76
PhonemeSpectra,ModernTCN,217,32,1,13,5,2,55,28,0.12138383537130927,168455,0.66
PhonemeSpectra,ModernTCN,217,128,3,13,5,1,6,3,0.12466447957053385,1601415,6.18
PhonemeSpectra,ModernTCN,217,128,3,13,5,1,11,6,0.13003280644199225,1107367,4.3
PhonemeSpectra,ModernTCN,217,128,3,13,5,1,17,9,0.1258574410975246,942823,3.67
PhonemeSpectra,ModernTCN,217,128,3,13,5,1,22,11,0.1234715180435431,888071,3.46
PhonemeSpectra,ModernTCN,217,128,3,13,5,1,33,17,0.11899791231732777,778599,3.05
PhonemeSpectra,ModernTCN,217,128,3,13,5,1,44,22,0.1154190277363555,778951,3.05
PhonemeSpectra,ModernTCN,217,128,3,13,5,1,55,28,0.11512078735460782,724391,2.84
PhonemeSpectra,ModernTCN,217,128,3,9,5,1,6,3,0.12734864300626306,1591559,6.15
PhonemeSpectra,ModernTCN,217,128,3,9,5,1,11,6,0.12555920071577692,1097511,4.26
PhonemeSpectra,ModernTCN,217,128,3,9,5,1,17,9,0.1306292872054876,932967,3.63
PhonemeSpectra,ModernTCN,217,128,3,9,5,1,22,11,0.13569937369519833,878215,3.43
PhonemeSpectra,ModernTCN,217,128,3,9,5,1,33,17,0.11959439308082315,768743,3.01
PhonemeSpectra,ModernTCN,217,128,3,9,5,1,44,22,0.11691022964509394,769095,3.01
PhonemeSpectra,ModernTCN,217,128,3,9,5,1,55,28,0.11154190277363556,714535,2.8
PhonemeSpectra,ModernTCN,217,256,2,13,5,1,6,3,0.12168207575305696,6026663,23.08
PhonemeSpectra,ModernTCN,217,256,2,13,5,1,11,6,0.13301521025946914,4050471,15.55
PhonemeSpectra,ModernTCN,217,256,2,13,5,1,17,9,0.12466447957053385,3392295,13.03
PhonemeSpectra,ModernTCN,217,256,2,13,5,1,22,11,0.13301521025946914,3173287,12.2
PhonemeSpectra,ModernTCN,217,256,2,13,5,1,33,17,0.12764688338801072,2735399,10.53
PhonemeSpectra,ModernTCN,217,256,2,13,5,1,44,22,0.12317327766179541,2626983,10.11
PhonemeSpectra,ModernTCN,217,256,2,13,5,1,55,28,0.12048911422606622,2518567,9.7
PhonemeSpectra,ModernTCN,217,128,2,13,5,1,6,3,0.12227855651655234,2546407,9.77
PhonemeSpectra,ModernTCN,217,128,2,13,5,1,11,6,0.12019087384431852,1558311,6.0
PhonemeSpectra,ModernTCN,217,128,2,13,5,1,17,9,0.12615568147927228,1229223,4.75
PhonemeSpectra,ModernTCN,217,128,2,13,5,1,22,11,0.12287503728004771,1119719,4.33
PhonemeSpectra,ModernTCN,217,128,2,13,5,1,33,17,0.12436623918878616,900775,3.5
PhonemeSpectra,ModernTCN,217,128,2,13,5,1,44,22,0.12555920071577692,846567,3.29
PhonemeSpectra,ModernTCN,217,128,2,13,5,1,55,28,0.11512078735460782,792359,3.08
PhonemeSpectra,ModernTCN,217,64,2,13,5,1,6,3,0.12168207575305696,1156487,4.45
PhonemeSpectra,ModernTCN,217,64,2,13,5,1,11,6,0.12406799880703848,662439,2.57
PhonemeSpectra,ModernTCN,217,64,2,13,5,1,17,9,0.12615568147927228,497895,1.94
PhonemeSpectra,ModernTCN,217,64,2,13,5,1,22,11,0.12764688338801072,443143,1.73
PhonemeSpectra,ModernTCN,217,64,2,13,5,1,33,17,0.12019087384431852,333671,1.31
PhonemeSpectra,ModernTCN,217,64,2,13,5,1,44,22,0.12496271995228155,306567,1.21
PhonemeSpectra,ModernTCN,217,64,2,13,5,1,55,28,0.12108559498956159,279463,1.11
